finding_id,tree_ordinal,commit,path,file_type,rule,start_line,end_line,redacted_fingerprint,content_sha256,same_as_current_content,nature_supposed,status,action
1,10,1ab112bce8189c54070c38e218783e6835b93a9e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
139,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
140,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
141,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
142,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
143,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
144,31,c61118ed2d5c2221ae6f34f28a11962624bb7094,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
145,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
146,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
147,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
148,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
149,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
150,32,59882a9bcac8755c0fb8a294be32a6b1d1ff4598,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
151,33,71a41567b98eb65d7cb250043082473d92530395,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
152,33,71a41567b98eb65d7cb250043082473d92530395,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
153,33,71a41567b98eb65d7cb250043082473d92530395,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
154,33,71a41567b98eb65d7cb250043082473d92530395,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
155,33,71a41567b98eb65d7cb250043082473d92530395,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
156,33,71a41567b98eb65d7cb250043082473d92530395,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
157,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
158,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
159,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
160,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
161,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
162,34,aa501b179e2917f306828e86aa83bf6cedc41ac7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
163,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
164,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
165,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
166,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
167,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
168,35,59a732b516fcf265aac7b5ca875c2cd6a0683cdd,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
169,36,6ae02e4ceed239b9310fbf3fccb1b5170117251e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
170,36,6ae02e4ceed239b9310fbf3fccb1b5170117251e,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
171,36,6ae02e4ceed239b9310fbf3fccb1b5170117251e,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
